case,category,M_solar,a_m,e,P_year,T0_year,f_true_deg,z,f_emit_Hz,f_obs_Hz,lambda_emit_nm,lambda_obs_nm,v_los_mps,v_tot_mps,z_geom_hint,N0,source,r_emit_m,n_round,z_obs,z_source,r_eff_m,v_tot_mps_eff,z_gr,z_sr,z_grsr,z_seg,dz_seg,dz_gr,dz_sr,dz_grsr,ratio_seg_gr,ratio_seg_grsr
NED 1990PKS90.C...0000W 5.00e+09 Hz,,6500000000.0,,,,,,0.0042,5021000000.0,5000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2001ApJ...559L..87N 5.00e+09 Hz,,6500000000.0,,,,,,0.0042,5021000000.0,5000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2001ApJ...559L..87N 5.00e+09 Hz,,6500000000.0,,,,,,0.0042,5021000000.0,5000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 1980MNRAS.190..903L 5.00e+09 Hz,,6500000000.0,,,,,,0.0042,5021000000.0,5000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 1981A&AS...45..367K 5.01e+09 Hz,,6500000000.0,,,,,,0.0042,5031042000.0,5010000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 1981A&AS...45..367K 5.01e+09 Hz,,6500000000.0,,,,,,0.0042,5031042000.0,5010000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 1971AJ.....76....1S 8.00e+09 Hz,,6500000000.0,,,,,,0.0042,8033600000.0,8000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2004ApJ...612..749Z 8.11e+09 Hz,,6500000000.0,,,,,,0.0042,8144062000.0,8110000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2001ApJ...559L..87N 8.40e+09 Hz,,6500000000.0,,,,,,0.0042,8435280000.0,8400000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2001ApJ...559L..87N 8.40e+09 Hz,,6500000000.0,,,,,,0.0042,8435280000.0,8400000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2001ApJ...559L..87N 8.40e+09 Hz,,6500000000.0,,,,,,0.0042,8435280000.0,8400000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2009AJ....138.1990C 8.40e+09 Hz,,6500000000.0,,,,,,0.0042,8435280000.0,8400000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 1990PKS90.C...0000W 8.40e+09 Hz,,6500000000.0,,,,,,0.0042,8435280000.0,8400000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2001ApJ...559L..87N 8.40e+09 Hz,,6500000000.0,,,,,,0.0042,8435280000.0,8400000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 1973AuJPh..26...93S 8.87e+09 Hz,,6500000000.0,,,,,,0.0042,8907254000.0,8870000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 1980MNRAS.190..903L 1.07e+10 Hz,,6500000000.0,,,,,,0.0042,10744940000.0,10700000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 1973AJ.....78..828K 1.07e+10 Hz,,6500000000.0,,,,,,0.0042,10744940000.0,10700000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 1976AJ.....81.1084G 1.49e+10 Hz,,6500000000.0,,,,,,0.0042,14962580000.0,14900000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 1980MNRAS.190..903L 1.49e+10 Hz,,6500000000.0,,,,,,0.0042,14962580000.0,14900000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2010A&A...515A..38C 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2011ApJ...742...27L 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2009MNRAS.396..984G 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2001ApJ...559L..87N 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2015ApJ...810L...9L 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2004ApJ...609..539K 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2011ApJ...742...27L 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2001ApJ...559L..87N 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2014MNRAS.438.3058R 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2001ApJ...559L..87N 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2008ApJ...674..111C 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2005A&A...435..521N 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2001ApJ...559L..87N 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2015ApJ...810L...9L 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2005AJ....130.2473K 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2011ApJS..194...29R 1.50e+10 Hz,,6500000000.0,,,,,,0.0042,15063000000.0,15000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2004ApJ...612..749Z 1.51e+10 Hz,,6500000000.0,,,,,,0.0042,15163420000.0,15100000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2005AJ....130.1389L 1.54e+10 Hz,,6500000000.0,,,,,,0.0042,15464680000.0,15400000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2009MNRAS.400..984D 1.61e+10 Hz,,6500000000.0,,,,,,0.0042,16167620000.0,16100000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2017ApJS..228...22L 2.17e+10 Hz,,6500000000.0,,,,,,0.0042,21791140000.0,21700000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2017ApJS..228...22L 2.17e+10 Hz,,6500000000.0,,,,,,0.0042,21791140000.0,21700000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 1990PKS90.C...0000W 2.20e+10 Hz,,6500000000.0,,,,,,0.0042,22092400000.0,22000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2007AJ....133.2487P 2.20e+10 Hz,,6500000000.0,,,,,,0.0042,22092400000.0,22000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2007AJ....133.2487P 2.20e+10 Hz,,6500000000.0,,,,,,0.0042,22092400000.0,22000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2009ApJS..180..283W 2.30e+10 Hz,,6500000000.0,,,,,,0.0042,23096600000.0,23000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2003ApJS..148...97B 2.30e+10 Hz,,6500000000.0,,,,,,0.0042,23096600000.0,23000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2011ApJS..192...15G 2.30e+10 Hz,,6500000000.0,,,,,,0.0042,23096600000.0,23000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 1975ApJ...196..347H 3.16e+10 Hz,,6500000000.0,,,,,,0.0042,31732720000.0,31600000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2009MNRAS.400..984D 3.30e+10 Hz,,6500000000.0,,,,,,0.0042,33138600000.0,33000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2003ApJS..148...97B 3.30e+10 Hz,,6500000000.0,,,,,,0.0042,33138600000.0,33000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2011ApJS..192...15G 3.30e+10 Hz,,6500000000.0,,,,,,0.0042,33138600000.0,33000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2009ApJS..180..283W 3.30e+10 Hz,,6500000000.0,,,,,,0.0042,33138600000.0,33000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2011A&A...536A..15P 3.68e+10 Hz,,6500000000.0,,,,,,0.0042,36954560000.0,36800000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2011A&A...535A..69N 3.70e+10 Hz,,6500000000.0,,,,,,0.0042,37155400000.0,37000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2009MNRAS.392..733M 4.10e+10 Hz,,6500000000.0,,,,,,0.0042,41172200000.0,41000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2003ApJS..148...97B 4.10e+10 Hz,,6500000000.0,,,,,,0.0042,41172200000.0,41000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2011ApJS..192...15G 4.10e+10 Hz,,6500000000.0,,,,,,0.0042,41172200000.0,41000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2009ApJS..180..283W 4.10e+10 Hz,,6500000000.0,,,,,,0.0042,41172200000.0,41000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2009A&A...508..107G 4.10e+10 Hz,,6500000000.0,,,,,,0.0042,41172200000.0,41000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2009ApJ...694..222C 4.10e+10 Hz,,6500000000.0,,,,,,0.0042,41172200000.0,41000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2017ApJS..228...22L 4.24e+10 Hz,,6500000000.0,,,,,,0.0042,42578080000.0,42400000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2017ApJS..228...22L 4.24e+10 Hz,,6500000000.0,,,,,,0.0042,42578080000.0,42400000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2011ApJS..192...15G 6.10e+10 Hz,,6500000000.0,,,,,,0.0042,61256200000.0,61000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2003ApJS..148...97B 6.10e+10 Hz,,6500000000.0,,,,,,0.0042,61256200000.0,61000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2009ApJ...694..222C 6.10e+10 Hz,,6500000000.0,,,,,,0.0042,61256200000.0,61000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2008ApJ...681..747C 6.10e+10 Hz,,6500000000.0,,,,,,0.0042,61256200000.0,61000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2009ApJS..180..283W 6.10e+10 Hz,,6500000000.0,,,,,,0.0042,61256200000.0,61000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 1987A&AS...71..125T 7.70e+10 Hz,,6500000000.0,,,,,,0.0042,77323400000.0,77000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 1975ApJ...196..347H 8.57e+10 Hz,,6500000000.0,,,,,,0.0042,86059940000.0,85700000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
NED 2008AJ....136..159L 8.60e+10 Hz,,6500000000.0,,,,,,0.0042,86361200000.0,86000000000.0,,,1284000.0,1284000.0,0.7998627493097795,,M87,12000000000000.0,0.85266467315053,0.0041999999999999815,freq,12000000000000.0,1284000.0,,0.0042921742778738725,0.0042921742778738725,0.8075880739060703,0.8033880739060704,,9.217427787389099e-05,9.217427787389099e-05,,8715.968190227999
